TM,Actual,DoubleEncoderTransformer,Transformer,LSTM,GRU,CNN
2018-09-20 19:00:00,-0.81343645,-0.8400665,-0.8122971,-0.81341326,-0.8131826,-0.7951927
2018-09-20 20:00:00,-0.8135202,-0.84013677,-0.8124883,-0.81335515,-0.81317127,-0.7947397
2018-09-20 21:00:00,-0.8135682,-0.8401842,-0.81253225,-0.81319064,-0.81315446,-0.79428107
2018-09-20 22:00:00,-0.81352353,-0.8401929,-0.81236386,-0.8131076,-0.81316125,-0.79378796
2018-09-20 23:00:00,-0.81338507,-0.8401198,-0.81225467,-0.81325984,-0.81317914,-0.7932323
2018-09-21 00:00:00,-0.8131663,-0.8399787,-0.8121997,-0.8135876,-0.813136,-0.79272854
2018-09-21 01:00:00,-0.8128717,-0.83977365,-0.81201375,-0.8138041,-0.81293494,-0.79233384
2018-09-21 02:00:00,-0.8125505,-0.83948755,-0.81182367,-0.81362635,-0.81255436,-0.79202545
2018-09-21 03:00:00,-0.81218696,-0.8391546,-0.8115117,-0.81304115,-0.812074,-0.7916104
2018-09-21 04:00:00,-0.81176436,-0.8387599,-0.8108622,-0.8123204,-0.8115598,-0.7911408
2018-09-21 05:00:00,-0.8112586,-0.8383112,-0.8101161,-0.8117673,-0.81105345,-0.7905851
2018-09-21 06:00:00,-0.81062526,-0.8378149,-0.80965865,-0.8114196,-0.8105454,-0.79000306
2018-09-21 07:00:00,-0.80982286,-0.8372225,-0.8091362,-0.81096447,-0.8098959,-0.7896319
2018-09-21 08:00:00,-0.8088413,-0.8364446,-0.80826056,-0.8100015,-0.80895627,-0.78937495
2018-09-21 09:00:00,-0.8077134,-0.8354773,-0.8070602,-0.8084892,-0.8077899,-0.7888678
2018-09-21 10:00:00,-0.80654955,-0.83435875,-0.8058058,-0.8068975,-0.8066205,-0.78807557
2018-09-21 11:00:00,-0.8056763,-0.8332093,-0.80466706,-0.8058498,-0.805641,-0.78770006
2018-09-21 12:00:00,-0.80517775,-0.8323715,-0.80396247,-0.8056249,-0.805007,-0.7880181
2018-09-21 13:00:00,-0.80498546,-0.83192873,-0.8039937,-0.8059308,-0.8046928,-0.788286
2018-09-21 14:00:00,-0.80481726,-0.8317978,-0.804283,-0.80611426,-0.8045039,-0.78818774
2018-09-21 15:00:00,-0.8045849,-0.8316711,-0.8043498,-0.8056891,-0.8042835,-0.7877948
2018-09-21 16:00:00,-0.8042876,-0.83145183,-0.8040632,-0.804742,-0.8040279,-0.78736603
2018-09-21 17:00:00,-0.80400765,-0.83115005,-0.8037281,-0.803818,-0.80379623,-0.7869337
2018-09-21 18:00:00,-0.8038115,-0.83087456,-0.80328774,-0.8034071,-0.8036692,-0.78666055
2018-09-21 19:00:00,-0.8036911,-0.8307062,-0.8030044,-0.8035499,-0.80364466,-0.7863382
2018-09-21 20:00:00,-0.8036233,-0.830634,-0.80302393,-0.8038772,-0.80360484,-0.7857852
2018-09-21 21:00:00,-0.8035847,-0.83060396,-0.80309373,-0.80396914,-0.8034694,-0.7852914
2018-09-21 22:00:00,-0.8035623,-0.83058685,-0.80307484,-0.8037006,-0.80330604,-0.7849445
2018-09-21 23:00:00,-0.8035303,-0.8305784,-0.8031237,-0.803304,-0.80321896,-0.7847307
2018-09-22 00:00:00,-0.80346364,-0.8305585,-0.80315745,-0.80312,-0.80323803,-0.7845899
2018-09-22 01:00:00,-0.8033639,-0.8305051,-0.8030448,-0.80328864,-0.80331147,-0.784462
2018-09-22 02:00:00,-0.8032748,-0.8304297,-0.8029894,-0.8036588,-0.8033531,-0.7843228
2018-09-22 03:00:00,-0.8031972,-0.8303518,-0.8031044,-0.80395204,-0.8032984,-0.7840766
2018-09-22 04:00:00,-0.8031465,-0.8302827,-0.8031403,-0.80399305,-0.80315405,-0.78384125
2018-09-22 05:00:00,-0.8031267,-0.8302335,-0.80301416,-0.80381894,-0.80299765,-0.7836463
2018-09-22 06:00:00,-0.803109,-0.83022153,-0.80288434,-0.80360514,-0.80289847,-0.7833782
2018-09-22 07:00:00,-0.80309325,-0.83021355,-0.80277306,-0.8034995,-0.8028554,-0.78306186
2018-09-22 08:00:00,-0.8030913,-0.8302139,-0.80266505,-0.80351335,-0.8028419,-0.7827815
2018-09-22 09:00:00,-0.8031173,-0.8302249,-0.8026581,-0.80355674,-0.8028358,-0.7825731
2018-09-22 10:00:00,-0.80318415,-0.8302603,-0.8027562,-0.8035511,-0.8028348,-0.78241843
2018-09-22 11:00:00,-0.80329657,-0.83033156,-0.80284905,-0.8035032,-0.8028675,-0.7822955
2018-09-22 12:00:00,-0.80342716,-0.8304521,-0.80295986,-0.8034858,-0.8029738,-0.7821659
2018-09-22 13:00:00,-0.80355465,-0.83059704,-0.8031165,-0.8035684,-0.8031511,-0.78201705
2018-09-22 14:00:00,-0.8036913,-0.830739,-0.8032805,-0.80375737,-0.80335635,-0.78188896
2018-09-22 15:00:00,-0.8038305,-0.8308812,-0.8034128,-0.80399483,-0.8035575,-0.7818049
2018-09-22 16:00:00,-0.8039597,-0.8310128,-0.8035408,-0.80421597,-0.80373657,-0.7817192
2018-09-22 17:00:00,-0.8040706,-0.8311224,-0.8036481,-0.8044011,-0.8038872,-0.781602
2018-09-22 18:00:00,-0.8041755,-0.8312047,-0.8037243,-0.8045731,-0.8040147,-0.78147554
2018-09-22 19:00:00,-0.80426764,-0.83129567,-0.80380404,-0.8047528,-0.8041333,-0.7813771
2018-09-22 20:00:00,-0.8043628,-0.8313942,-0.803903,-0.80492634,-0.8042384,-0.7813046
2018-09-22 21:00:00,-0.8044531,-0.83151424,-0.8039985,-0.80505675,-0.8043282,-0.7812643
2018-09-22 22:00:00,-0.8045267,-0.8316329,-0.8040688,-0.80512697,-0.8044069,-0.7812294
2018-09-22 23:00:00,-0.80460006,-0.8317262,-0.80412745,-0.80516565,-0.8044816,-0.7811886
2018-09-23 00:00:00,-0.80468816,-0.83178544,-0.80421567,-0.80522114,-0.8045638,-0.7811487
2018-09-23 01:00:00,-0.80477697,-0.8318274,-0.8043288,-0.80531114,-0.80466294,-0.78118545
2018-09-23 02:00:00,-0.8048566,-0.83186847,-0.80445206,-0.8054081,-0.80476904,-0.7812668
2018-09-23 03:00:00,-0.8049497,-0.8319287,-0.8045627,-0.80547595,-0.80486757,-0.7813445
2018-09-23 04:00:00,-0.8050795,-0.83202684,-0.8046665,-0.80551684,-0.8049674,-0.7814074
2018-09-23 05:00:00,-0.8052374,-0.8321841,-0.80477715,-0.80558115,-0.80509925,-0.78150576
2018-09-23 06:00:00,-0.8054225,-0.83237225,-0.80491054,-0.80572766,-0.8052735,-0.7816267
2018-09-23 07:00:00,-0.8056602,-0.83256763,-0.8050801,-0.8059631,-0.8054757,-0.78179145
2018-09-23 08:00:00,-0.8058974,-0.8327849,-0.8053006,-0.80621886,-0.8056904,-0.7819749
2018-09-23 09:00:00,-0.8060758,-0.8329984,-0.8055104,-0.80640006,-0.80588526,-0.7821438
2018-09-23 10:00:00,-0.80619746,-0.83316517,-0.8056587,-0.8064646,-0.80602515,-0.7822825
2018-09-23 11:00:00,-0.8062877,-0.83327574,-0.8057473,-0.8064517,-0.80611104,-0.7824738
2018-09-23 12:00:00,-0.8063372,-0.8333616,-0.8058066,-0.80643564,-0.8061681,-0.78275925
2018-09-23 13:00:00,-0.8063327,-0.83340824,-0.8058337,-0.8064592,-0.8062022,-0.78307676
2018-09-23 14:00:00,-0.8062923,-0.83339083,-0.805814,-0.80650294,-0.80619264,-0.78338814
2018-09-23 15:00:00,-0.8062309,-0.83331096,-0.80575013,-0.8065081,-0.8061292,-0.78370255
2018-09-23 16:00:00,-0.806131,-0.8332014,-0.8056523,-0.8064336,-0.8060244,-0.7840362
2018-09-23 17:00:00,-0.80600023,-0.83306396,-0.8055049,-0.80629724,-0.8058943,-0.7844113
2018-09-23 18:00:00,-0.805873,-0.8329292,-0.8053223,-0.80616266,-0.80575794,-0.784865
2018-09-23 19:00:00,-0.80576134,-0.83284104,-0.80514854,-0.8060823,-0.805635,-0.7853427
2018-09-23 20:00:00,-0.8056727,-0.83279705,-0.8049994,-0.8060541,-0.8055277,-0.78574485
2018-09-23 21:00:00,-0.80559546,-0.8327651,-0.8048829,-0.8060293,-0.8054281,-0.78613603
2018-09-23 22:00:00,-0.80554426,-0.8327138,-0.8047756,-0.80596125,-0.8053285,-0.7865983
2018-09-23 23:00:00,-0.8055344,-0.8326684,-0.80468553,-0.80584484,-0.8052417,-0.7870331
2018-09-24 00:00:00,-0.8055463,-0.8326547,-0.8046329,-0.8057185,-0.80519474,-0.787367
2018-09-24 01:00:00,-0.80556214,-0.8326605,-0.80459875,-0.8056318,-0.80519634,-0.7876991
2018-09-24 02:00:00,-0.80558985,-0.83267784,-0.8045769,-0.80560946,-0.8052323,-0.78801996
2018-09-24 03:00:00,-0.8056199,-0.8327199,-0.8045767,-0.8056368,-0.80528617,-0.7883853
2018-09-24 04:00:00,-0.8056625,-0.83276665,-0.8045857,-0.8056751,-0.8053417,-0.78888893
2018-09-24 05:00:00,-0.80570805,-0.8328302,-0.80460477,-0.8056993,-0.80540043,-0.7894332
2018-09-24 06:00:00,-0.80577064,-0.83290845,-0.8046229,-0.8057229,-0.8054684,-0.7896681
2018-09-24 07:00:00,-0.80586815,-0.83300614,-0.8046489,-0.80578643,-0.80555934,-0.78947
2018-09-24 08:00:00,-0.80599076,-0.8331211,-0.80470103,-0.80592155,-0.8056871,-0.7894311
2018-09-24 09:00:00,-0.8061323,-0.83325744,-0.8047741,-0.80611974,-0.8058443,-0.78970146
2018-09-24 10:00:00,-0.8062854,-0.833421,-0.804877,-0.8063346,-0.8060101,-0.7898071
2018-09-24 11:00:00,-0.8064161,-0.8335914,-0.80500746,-0.8065135,-0.8061681,-0.7899281
2018-09-24 12:00:00,-0.8065147,-0.83372253,-0.8051233,-0.80663544,-0.80630255,-0.790167
2018-09-24 13:00:00,-0.80660266,-0.8338114,-0.8052015,-0.80672264,-0.80641174,-0.7904088
2018-09-24 14:00:00,-0.80669457,-0.83387834,-0.8052596,-0.8068183,-0.8065125,-0.7906569
2018-09-24 15:00:00,-0.8067818,-0.833948,-0.80531645,-0.8069526,-0.8066232,-0.79104125
2018-09-24 16:00:00,-0.80687636,-0.83402944,-0.8053701,-0.8071267,-0.80674016,-0.79141164
2018-09-24 17:00:00,-0.8069774,-0.8341378,-0.8054355,-0.8073152,-0.8068559,-0.7915935
2018-09-24 18:00:00,-0.80709445,-0.83425236,-0.8055095,-0.8074806,-0.80696166,-0.7917107
2018-09-24 19:00:00,-0.80716723,-0.83437246,-0.80559415,-0.8075926,-0.80706024,-0.7919338
2018-09-24 20:00:00,-0.80720896,-0.83444196,-0.8056295,-0.80764365,-0.80712986,-0.7922308
2018-09-24 21:00:00,-0.8072411,-0.8344765,-0.80563796,-0.80764776,-0.807165,-0.7924888
2018-09-24 22:00:00,-0.80725324,-0.8344989,-0.805652,-0.8076237,-0.8071784,-0.7926585
2018-09-24 23:00:00,-0.80725884,-0.834502,-0.80566174,-0.80758613,-0.8071753,-0.79268885
2018-09-25 00:00:00,-0.807275,-0.83449864,-0.8056751,-0.80754364,-0.80716324,-0.79266286
2018-09-25 01:00:00,-0.8073105,-0.834501,-0.80570567,-0.80750054,-0.8071556,-0.7926981
2018-09-25 02:00:00,-0.80734926,-0.8345218,-0.80575716,-0.80746,-0.8071649,-0.7928283
2018-09-25 03:00:00,-0.80739397,-0.8345486,-0.8058113,-0.80742776,-0.8071902,-0.7929603
2018-09-25 04:00:00,-0.80742824,-0.83458245,-0.80586934,-0.80741197,-0.8072287,-0.79306126
2018-09-25 05:00:00,-0.8074599,-0.83460367,-0.8059128,-0.8074185,-0.80726886,-0.7931595
2018-09-25 06:00:00,-0.80750805,-0.8346211,-0.80594623,-0.80744356,-0.80730194,-0.7932466
2018-09-25 07:00:00,-0.8075828,-0.8346547,-0.80598617,-0.80747086,-0.80732995,-0.7933156
2018-09-25 08:00:00,-0.8076416,-0.8347153,-0.8060406,-0.8074815,-0.8073603,-0.7933899
2018-09-25 09:00:00,-0.8076582,-0.83475995,-0.80606997,-0.80746704,-0.80737865,-0.79346
2018-09-25 10:00:00,-0.8076128,-0.8347612,-0.8060589,-0.8074264,-0.8073616,-0.7935108
2018-09-25 11:00:00,-0.8075067,-0.8346962,-0.8060014,-0.8073464,-0.80728316,-0.79356486
2018-09-25 12:00:00,-0.80733526,-0.83456445,-0.8059033,-0.8071933,-0.8071313,-0.79364306
2018-09-25 13:00:00,-0.8070539,-0.8343654,-0.80574775,-0.8069402,-0.80690783,-0.7937205
2018-09-25 14:00:00,-0.8066865,-0.8340602,-0.80547726,-0.8066079,-0.8066085,-0.7937726
2018-09-25 15:00:00,-0.8063462,-0.83367467,-0.8051126,-0.8062617,-0.8062481,-0.793813
2018-09-25 16:00:00,-0.80599815,-0.83332103,-0.8047712,-0.80595905,-0.80588824,-0.79385793
2018-09-25 17:00:00,-0.80566293,-0.8329634,-0.80442905,-0.80570513,-0.8055393,-0.7939026
2018-09-25 18:00:00,-0.8053255,-0.8326201,-0.804101,-0.8054547,-0.805195,-0.79394805
2018-09-25 19:00:00,-0.8049629,-0.8322743,-0.80376595,-0.80515105,-0.8048397,-0.79399383
2018-09-25 20:00:00,-0.80458146,-0.83190453,-0.80339503,-0.804768,-0.8044597,-0.79401886
2018-09-25 21:00:00,-0.80419296,-0.8315165,-0.8029974,-0.8043233,-0.80406046,-0.7940152
2018-09-25 22:00:00,-0.80382466,-0.83112156,-0.802595,-0.8038586,-0.80365956,-0.79400015
2018-09-25 23:00:00,-0.80345666,-0.830747,-0.8022224,-0.8034131,-0.80328095,-0.7939792
2018-09-26 00:00:00,-0.80311453,-0.83037335,-0.80186754,-0.8030103,-0.80292594,-0.79394794
2018-09-26 01:00:00,-0.80280536,-0.8300239,-0.80154794,-0.8026535,-0.80259776,-0.7939076
2018-09-26 02:00:00,-0.80253327,-0.8297062,-0.8012674,-0.80232686,-0.802299,-0.7938582
2018-09-26 03:00:00,-0.8023012,-0.82942593,-0.8010236,-0.8020076,-0.8020326,-0.79379404
2018-09-26 04:00:00,-0.80208987,-0.8291868,-0.8008107,-0.80168706,-0.8018054,-0.79371095
2018-09-26 05:00:00,-0.8019004,-0.82897073,-0.80060524,-0.8013877,-0.8016176,-0.7936184
2018-09-26 06:00:00,-0.8017211,-0.8287796,-0.80041146,-0.8011535,-0.8014689,-0.79351544
2018-09-26 07:00:00,-0.8015927,-0.82860005,-0.80022895,-0.8010126,-0.80134475,-0.79340357
2018-09-26 08:00:00,-0.801501,-0.82847035,-0.8001089,-0.8009405,-0.80124235,-0.79329324
2018-09-26 09:00:00,-0.80137646,-0.82837415,-0.80003417,-0.8008722,-0.801151,-0.7931868
2018-09-26 10:00:00,-0.80123144,-0.828243,-0.79992366,-0.80075485,-0.8010366,-0.7930776
2018-09-26 11:00:00,-0.80108005,-0.8280902,-0.7997817,-0.8005884,-0.80089563,-0.79295856
2018-09-26 12:00:00,-0.8009076,-0.82793206,-0.7996253,-0.8004173,-0.8007479,-0.7928363
2018-09-26 13:00:00,-0.8007532,-0.8277538,-0.7994535,-0.8002883,-0.8005997,-0.7927042
2018-09-26 14:00:00,-0.8006275,-0.82759607,-0.79930997,-0.80021137,-0.80046105,-0.7925706
2018-09-26 15:00:00,-0.80048794,-0.82747024,-0.7991986,-0.80015486,-0.80033565,-0.7924386
2018-09-26 16:00:00,-0.800345,-0.827331,-0.79906845,-0.8000788,-0.80020255,-0.7923038
2018-09-26 17:00:00,-0.8002152,-0.8271892,-0.79892653,-0.79996234,-0.8000549,-0.79216516
2018-09-26 18:00:00,-0.80007863,-0.8270603,-0.798792,-0.79980767,-0.79990584,-0.7920152
2018-09-26 19:00:00,-0.7999161,-0.8269246,-0.79865104,-0.7996324,-0.7997598,-0.791862
2018-09-26 20:00:00,-0.79973197,-0.8267626,-0.79849005,-0.79945946,-0.79960924,-0.791712
2018-09-26 21:00:00,-0.79954785,-0.82657814,-0.79831624,-0.79930633,-0.79944766,-0.7915701
2018-09-26 22:00:00,-0.79942375,-0.8263927,-0.7981475,-0.7991734,-0.79927945,-0.79144835
2018-09-26 23:00:00,-0.7993228,-0.8262665,-0.7980364,-0.7990462,-0.7991368,-0.79135346
2018-09-27 00:00:00,-0.79924244,-0.826163,-0.7979398,-0.79891723,-0.7990272,-0.79128087
2018-09-27 01:00:00,-0.79916984,-0.8260798,-0.7978503,-0.79880166,-0.79895127,-0.7912224
2018-09-27 02:00:00,-0.7991105,-0.8260052,-0.79776233,-0.7987234,-0.7989003,-0.79117364
2018-09-27 03:00:00,-0.7990486,-0.8259438,-0.79769695,-0.7986835,-0.7988634,-0.79113287
2018-09-27 04:00:00,-0.7989699,-0.82587874,-0.79764056,-0.7986488,-0.79882056,-0.79109824
2018-09-27 05:00:00,-0.79888624,-0.82579595,-0.7975716,-0.79857713,-0.79875314,-0.79106545
2018-09-27 06:00:00,-0.7987837,-0.8257085,-0.79749006,-0.79845595,-0.79866654,-0.79103595
2018-09-27 07:00:00,-0.79866916,-0.8256029,-0.79737914,-0.79831773,-0.7985703,-0.7910141
2018-09-27 08:00:00,-0.7985525,-0.8254854,-0.7972571,-0.7982112,-0.79847383,-0.79100716
2018-09-27 09:00:00,-0.79844093,-0.82536465,-0.7971504,-0.79815185,-0.79837805,-0.7910185
2018-09-27 10:00:00,-0.79831165,-0.82524705,-0.79707134,-0.7981011,-0.79827565,-0.79104656
2018-09-27 11:00:00,-0.79814655,-0.825111,-0.7969828,-0.7980018,-0.7981504,-0.7910833
2018-09-27 12:00:00,-0.797979,-0.82494074,-0.7968495,-0.7978335,-0.7979942,-0.79112124
2018-09-27 13:00:00,-0.79781616,-0.8247703,-0.7966986,-0.79763526,-0.7978323,-0.7911613
2018-09-27 14:00:00,-0.7976636,-0.82460636,-0.79654384,-0.7974754,-0.7976904,-0.79120755
2018-09-27 15:00:00,-0.7975567,-0.8244537,-0.79640865,-0.7973946,-0.7975741,-0.79126173
2018-09-27 16:00:00,-0.7974738,-0.8243468,-0.7963332,-0.7973711,-0.7974851,-0.79132146
2018-09-27 17:00:00,-0.7973743,-0.82426274,-0.79628754,-0.7973412,-0.79740644,-0.7913872
2018-09-27 18:00:00,-0.79729486,-0.8241615,-0.7962158,-0.7972544,-0.79731125,-0.7914548
2018-09-27 19:00:00,-0.79722375,-0.8240794,-0.79614854,-0.7971086,-0.79721254,-0.79152644
2018-09-27 20:00:00,-0.7971363,-0.8240043,-0.7960783,-0.7969467,-0.7971286,-0.79160476
2018-09-27 21:00:00,-0.79704857,-0.82391393,-0.7959945,-0.79682183,-0.7970577,-0.7916844
2018-09-27 22:00:00,-0.7969961,-0.8238234,-0.79592454,-0.79675514,-0.79699343,-0.7917626
2018-09-27 23:00:00,-0.796943,-0.82376784,-0.79590136,-0.79672045,-0.79694045,-0.79183567
2018-09-28 00:00:00,-0.79689413,-0.82371205,-0.7958821,-0.79667157,-0.79688454,-0.79189813
2018-09-28 01:00:00,-0.79683936,-0.82365954,-0.795857,-0.7965862,-0.7968242,-0.7919468
2018-09-28 02:00:00,-0.7967897,-0.82359993,-0.7958095,-0.79648215,-0.7967641,-0.79198253
2018-09-28 03:00:00,-0.79675746,-0.8235456,-0.7957592,-0.79639715,-0.7967155,-0.7920091
2018-09-28 04:00:00,-0.79673064,-0.82351,-0.79573,-0.79635614,-0.79668736,-0.7920301
2018-09-28 05:00:00,-0.7967228,-0.8234807,-0.7957136,-0.7963563,-0.7966711,-0.79204226
2018-09-28 06:00:00,-0.79672366,-0.8234704,-0.7957143,-0.79637474,-0.79666185,-0.792037
2018-09-28 07:00:00,-0.79672295,-0.8234676,-0.7957159,-0.79638886,-0.7966535,-0.792019
2018-09-28 08:00:00,-0.7967368,-0.8234613,-0.7957092,-0.7963893,-0.79664135,-0.7919913
2018-09-28 09:00:00,-0.7967538,-0.82346755,-0.79571205,-0.79637784,-0.7966339,-0.7919564
2018-09-28 10:00:00,-0.7967626,-0.82347715,-0.795716,-0.7963636,-0.7966347,-0.79191387
2018-09-28 11:00:00,-0.7967764,-0.8234791,-0.79571,-0.7963591,-0.7966397,-0.7918615
2018-09-28 12:00:00,-0.79678833,-0.82348657,-0.79570913,-0.79637593,-0.79665047,-0.7918015
2018-09-28 13:00:00,-0.7968122,-0.8234924,-0.79571235,-0.79641527,-0.7966627,-0.7917325
2018-09-28 14:00:00,-0.79683906,-0.82350916,-0.7957319,-0.79646176,-0.79667634,-0.7916491
2018-09-28 15:00:00,-0.79685366,-0.82352483,-0.7957542,-0.7964918,-0.7966877,-0.79154223
2018-09-28 16:00:00,-0.7968446,-0.8235277,-0.7957662,-0.7964926,-0.7966901,-0.7914115
2018-09-28 17:00:00,-0.79682857,-0.8235063,-0.79574984,-0.79647297,-0.79667926,-0.79126483
2018-09-28 18:00:00,-0.79681975,-0.82347727,-0.7957245,-0.79645723,-0.7966629,-0.79111034
2018-09-28 19:00:00,-0.79680747,-0.823454,-0.79570556,-0.796464,-0.7966533,-0.7909508
2018-09-28 20:00:00,-0.79680276,-0.82342786,-0.7956887,-0.7964943,-0.79664767,-0.7907822
2018-09-28 21:00:00,-0.79679865,-0.82340866,-0.7956833,-0.79653215,-0.7966436,-0.79059803
2018-09-28 22:00:00,-0.7968094,-0.82338953,-0.7956785,-0.79655725,-0.7966369,-0.7903946
2018-09-28 23:00:00,-0.7968236,-0.8233849,-0.7956847,-0.79655963,-0.7966347,-0.79016936
2018-09-29 00:00:00,-0.7968294,-0.82338357,-0.7956884,-0.7965495,-0.7966418,-0.78992116
2018-09-29 01:00:00,-0.79683965,-0.8233738,-0.7956814,-0.79655,-0.79665554,-0.7896496
2018-09-29 02:00:00,-0.79684854,-0.82336915,-0.7956835,-0.7965773,-0.79667616,-0.78935707
2018-09-29 03:00:00,-0.79687226,-0.8233639,-0.79569215,-0.79662496,-0.7966959,-0.78904575
2018-09-29 04:00:00,-0.7969057,-0.82337356,-0.7957206,-0.7966669,-0.79671454,-0.7887175
2018-09-29 05:00:00,-0.7969363,-0.82339257,-0.79575586,-0.79668134,-0.7967336,-0.7883746
2018-09-29 06:00:00,-0.79695725,-0.82340777,-0.7957805,-0.7966737,-0.79675436,-0.78801715
2018-09-29 07:00:00,-0.79698366,-0.8234123,-0.79579157,-0.7966729,-0.7967773,-0.7876479
2018-09-29 08:00:00,-0.797013,-0.8234236,-0.79581314,-0.7967018,-0.79680675,-0.7872722
2018-09-29 09:00:00,-0.7970603,-0.8234392,-0.79584885,-0.7967542,-0.7968383,-0.78688776
2018-09-29 10:00:00,-0.7970901,-0.8234737,-0.7959069,-0.79680115,-0.79687226,-0.7864891
2018-09-29 11:00:00,-0.79709697,-0.82348967,-0.7959421,-0.7968238,-0.7968967,-0.7860725
2018-09-29 12:00:00,-0.79712474,-0.8234821,-0.7959457,-0.7968319,-0.79690516,-0.78563845
2018-09-29 13:00:00,-0.7971438,-0.8234962,-0.79596376,-0.7968491,-0.79691845,-0.7851888
2018-09-29 14:00:00,-0.79716784,-0.82350326,-0.7959764,-0.7968871,-0.79693496,-0.78472763
2018-09-29 15:00:00,-0.7971934,-0.8235172,-0.7959976,-0.79693514,-0.7969509,-0.78425455
2018-09-29 16:00:00,-0.79721254,-0.82353294,-0.7960197,-0.7969704,-0.79696137,-0.7837678
2018-09-29 17:00:00,-0.79721326,-0.8235409,-0.7960298,-0.796981,-0.7969625,-0.7832663
2018-09-29 18:00:00,-0.79719543,-0.8235305,-0.7960176,-0.7969735,-0.7969506,-0.7827499
2018-09-29 19:00:00,-0.7971945,-0.8235024,-0.7959897,-0.79696125,-0.79692423,-0.7822184
2018-09-29 20:00:00,-0.79715586,-0.82349277,-0.79598486,-0.79694533,-0.7968987,-0.78167284
2018-09-29 21:00:00,-0.7971128,-0.82344645,-0.7959493,-0.7969188,-0.7968587,-0.7811078
2018-09-29 22:00:00,-0.7970662,-0.8233969,-0.7959089,-0.796879,-0.7968075,-0.7805247
2018-09-29 23:00:00,-0.7970251,-0.8233454,-0.795862,-0.79683477,-0.79675376,-0.7799289
2018-09-30 00:00:00,-0.7969828,-0.8233007,-0.79581845,-0.79680103,-0.7967077,-0.77932566
2018-09-30 01:00:00,-0.7969524,-0.8232558,-0.79577625,-0.796786,-0.79666924,-0.7787163
2018-09-30 02:00:00,-0.79692507,-0.8232238,-0.79574966,-0.79678184,-0.7966391,-0.77810335
2018-09-30 03:00:00,-0.7968922,-0.8231954,-0.79572797,-0.79677176,-0.7966124,-0.7774887
2018-09-30 04:00:00,-0.796872,-0.823162,-0.79569805,-0.7967468,-0.7965833,-0.77687085
2018-09-30 05:00:00,-0.79686165,-0.8231418,-0.795676,-0.79671484,-0.79656136,-0.77625334
2018-09-30 06:00:00,-0.79687965,-0.82313204,-0.7956622,-0.7966957,-0.7965547,-0.7756377
2018-09-30 07:00:00,-0.7969221,-0.82315123,-0.79567957,-0.7967062,-0.7965748,-0.77502614
2018-09-30 08:00:00,-0.7969824,-0.82319486,-0.795727,-0.7967489,-0.7966231,-0.77442074
2018-09-30 09:00:00,-0.7970571,-0.82325655,-0.7957975,-0.79681337,-0.79669285,-0.77382267
2018-09-30 10:00:00,-0.7971439,-0.823333,-0.79588485,-0.7968866,-0.796777,-0.7732339
2018-09-30 11:00:00,-0.7972399,-0.82342106,-0.79598314,-0.79696363,-0.7968738,-0.77265286
2018-09-30 12:00:00,-0.79734915,-0.8235191,-0.7960879,-0.79705137,-0.7969839,-0.7720797
2018-09-30 13:00:00,-0.7974981,-0.82363075,-0.79620296,-0.7971648,-0.7971113,-0.77151716
2018-09-30 14:00:00,-0.7976644,-0.8237824,-0.7963538,-0.79731673,-0.7972701,-0.7709689
2018-09-30 15:00:00,-0.79785186,-0.8239516,-0.79651964,-0.7975119,-0.79745555,-0.77043736
2018-09-30 16:00:00,-0.7980622,-0.824142,-0.7967062,-0.7977416,-0.79765904,-0.7699246
2018-09-30 17:00:00,-0.7982483,-0.8243549,-0.79691684,-0.7979834,-0.7978736,-0.7694268
2018-09-30 18:00:00,-0.7984071,-0.82454294,-0.7971071,-0.79820985,-0.7980731,-0.76893866
2018-09-30 19:00:00,-0.7985235,-0.82470334,-0.7972728,-0.7984014,-0.7982416,-0.768463
2018-09-30 20:00:00,-0.7986282,-0.82482207,-0.7973976,-0.79855436,-0.7983707,-0.76800084
2018-09-30 21:00:00,-0.7987297,-0.8249301,-0.7975087,-0.79868263,-0.7984767,-0.7675549
2018-09-30 22:00:00,-0.7988347,-0.8250361,-0.7976137,-0.79881096,-0.7985791,-0.7671286
2018-09-30 23:00:00,-0.798975,-0.8251469,-0.7977211,-0.79896206,-0.79868996,-0.7667213
2018-10-01 00:00:00,-0.7991282,-0.82529366,-0.79786706,-0.79914033,-0.798824,-0.7663332
2018-10-01 01:00:00,-0.79926974,-0.82545274,-0.7980339,-0.7993249,-0.7989737,-0.7659617
2018-10-01 02:00:00,-0.7994072,-0.82559973,-0.7981977,-0.7994834,-0.7991174,-0.7656043
2018-10-01 03:00:00,-0.7995514,-0.8257419,-0.7983602,-0.7995946,-0.79925,-0.76526487
2018-10-01 04:00:00,-0.7997089,-0.82589126,-0.7985242,-0.79966986,-0.79938626,-0.7649483
2018-10-01 05:00:00,-0.7998915,-0.82605433,-0.79869163,-0.7997597,-0.79954886,-0.76466
2018-10-01 06:00:00,-0.80013365,-0.82624364,-0.7988779,-0.79992855,-0.7997558,-0.7644032
2018-10-01 07:00:00,-0.8004218,-0.8264931,-0.79912573,-0.80020857,-0.8000212,-0.76417744
2018-10-01 08:00:00,-0.8007411,-0.82678807,-0.7994281,-0.80056965,-0.80032974,-0.76397836
2018-10-01 09:00:00,-0.8010822,-0.82711244,-0.79976374,-0.8009335,-0.80065227,-0.76379985
